CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS PARAISO EIRELI; 05.391.756/0001-22;AVENIDA JOSE TORQUATO;2,896;HIST. RUBENS MENDONCA;NOVO PARAISO;78055-714;DIESEL S10;5,67;R$ / litro;BRANCA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS SANTA EDWIGES LTDA; 01.877.629/0001-87;AVENIDA HIST. RUBENS DE MENDONCA;119;ESQ. C/ AVE. ALENKER;CPA I;78055-000;GASOLINA;6,59;R$ / litro;VIBRA ENERGIA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS SANTA EDWIGES LTDA; 01.877.629/0001-87;AVENIDA HIST. RUBENS DE MENDONCA;119;ESQ. C/ AVE. ALENKER;CPA I;78055-000;ETANOL;4,69;R$ / litro;VIBRA ENERGIA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS SANTA EDWIGES LTDA; 01.877.629/0001-87;AVENIDA HIST. RUBENS DE MENDONCA;119;ESQ. C/ AVE. ALENKER;CPA I;78055-000;DIESEL;5,76;R$ / litro;VIBRA ENERGIA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS SANTA EDWIGES LTDA; 01.877.629/0001-87;AVENIDA HIST. RUBENS DE MENDONCA;119;ESQ. C/ AVE. ALENKER;CPA I;78055-000;GASOLINA ADITIVADA;6,59;R$ / litro;VIBRA ENERGIA
CO;MT;CUIABA;COMERCIAL DE COMBUSTIVEIS SANTA EDWIGES LTDA; 01.877.629/0001-87;AVENIDA HIST. RUBENS DE MENDONCA;119;ESQ. C/ AVE. ALENKER;CPA I;78055-000;DIESEL S10;5,79;R$ / litro;VIBRA ENERGIA
N;PA;ALTAMIRA;COMERCIAL VITORIA LTDA; 05.374.277/0001-06;RUA CORONEL JOSE PORFIRIO;1247;0;CENTRO;68372-040;GASOLINA;6,99;R$ / litro;BRANCA
N;PA;ALTAMIRA;COMERCIAL VITORIA LTDA; 05.374.277/0001-06;RUA CORONEL JOSE PORFIRIO;1247;0;CENTRO;68372-040;DIESEL;5,75;R$ / litro;BRANCA
N;PA;BELEM;ALBINO F. SANTOS & CIA. LTDA.; 05.093.000/0001-05;AVENIDA JOSÉ BONIFÁCIO;1962;A;GUAMA;66063-010;GASOLINA;6,79;R$ / litro;IPIRANGA
N;PA;BELEM;ALBINO F. SANTOS & CIA. LTDA.; 05.093.000/0001-05;AVENIDA JOSÉ BONIFÁCIO;1962;A;GUAMA;66063-010;ETANOL;6,09;R$ / litro;IPIRANGA
N;PA;BELEM;ALBINO F. SANTOS & CIA. LTDA.; 05.093.000/0001-05;AVENIDA JOSÉ BONIFÁCIO;1962;A;GUAMA;66063-010;GASOLINA ADITIVADA;6,89;R$ / litro;IPIRANGA
N;PA;BELEM;ALBINO F. SANTOS & CIA. LTDA.; 05.093.000/0001-05;AVENIDA JOSÉ BONIFÁCIO;1962;A;GUAMA;66063-010;DIESEL S10;5,69;R$ / litro;IPIRANGA
N;PA;BELEM;DUARTE & SANTOS LTDA; 22.960.942/0002-35;AVENIDA PEDRO ALVARES CABRAL;17;PSG SANTOS DUMONT;TELEGRAFO;66050-400;GASOLINA;6,65;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;DUARTE & SANTOS LTDA; 22.960.942/0002-35;AVENIDA PEDRO ALVARES CABRAL;17;PSG SANTOS DUMONT;TELEGRAFO;66050-400;ETANOL;5,99;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;DUARTE & SANTOS LTDA; 22.960.942/0002-35;AVENIDA PEDRO ALVARES CABRAL;17;PSG SANTOS DUMONT;TELEGRAFO;66050-400;GASOLINA ADITIVADA;6,98;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;DUARTE & SANTOS LTDA; 22.960.942/0002-35;AVENIDA PEDRO ALVARES CABRAL;17;PSG SANTOS DUMONT;TELEGRAFO;66050-400;DIESEL S10;5,79;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO ALIANCA EIRELI; 14.685.994/0001-31;RODOVIA ARTHUR BERNARDES;151;ESQ PEDRO A CABRAL;SACRAMENTA;66825-000;GASOLINA;6,59;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO ALIANCA EIRELI; 14.685.994/0001-31;RODOVIA ARTHUR BERNARDES;151;ESQ PEDRO A CABRAL;SACRAMENTA;66825-000;ETANOL;6,59;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO ALIANCA EIRELI; 14.685.994/0001-31;RODOVIA ARTHUR BERNARDES;151;ESQ PEDRO A CABRAL;SACRAMENTA;66825-000;GASOLINA ADITIVADA;7,34;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO ALIANCA EIRELI; 14.685.994/0001-31;RODOVIA ARTHUR BERNARDES;151;ESQ PEDRO A CABRAL;SACRAMENTA;66825-000;DIESEL S10;5,99;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO HUMAITA LTDA; 04.319.281/0001-09;TRAVESSA HUMAITA;768;792;PEDREIRA;66083-340;GASOLINA;6,59;R$ / litro;VIBRA ENERGIA
